Unnamed: 0,id,state,constitution,election_year,candidate,gender,party,age,category,votes_received,votes_received_perc,num_seats,state_pc_year,rank,result,election_year_clean,vote_share_pct,state_raw,state_canonical,vote_share_lag1,vote_swing,vote_share_lag2,is_winner,is_incumbent,vote_share_frac,vote_share_frac_sq,fragmentation_index,alliance,coalition_strength_score,gdp_share_pct,literacy_persons_pct,gdp_zscore,literacy_zscore
79292,3647.0,UTTAR PRADESH,MATHURA,1980 (7th LOK SABHA),TULA RAM SINGH,M,INC(U),,,2338.0,0.69%,1,UTTAR PRADESH-MATHURA-1980 (7th LOK SABHA),5,loser,1980,0.69,UTTAR PRADESH,Uttar Pradesh,,,,0,0,0.0069,4.761e-05,2.933781959447153,Unaffiliated,100.0,1320.0,34.45,0.9910352690960618,-1.2078779841260325
79292,3647.0,UTTAR PRADESH,MATHURA,1980 (7th LOK SABHA),TULA RAM SINGH,M,INC(U),,,2338.0,0.69%,1,UTTAR PRADESH-MATHURA-1980 (7th LOK SABHA),5,loser,1980,0.69,UTTAR PRADESH,Uttar Pradesh,,,,0,0,0.0069,4.761e-05,2.933781959447153,Unaffiliated,100.0,1320.0,34.45,0.9910352690960618,-1.2078779841260325
76563,3489.0,UTTAR PRADESH,JHANSI,1980 (7th LOK SABHA),RAMESH SINHA,M,CPI,,,81918.0,21.29%,1,UTTAR PRADESH-JHANSI-1980 (7th LOK SABHA),2,1st runner up,1980,21.29,UTTAR PRADESH,Uttar Pradesh,11.7,9.59,39.78,0,0,0.2128999999999999,0.0453264099999999,3.0677094711020385,Unaffiliated,99.99,1320.0,34.45,0.9910352690960618,-1.2078779841260325
76563,3489.0,UTTAR PRADESH,JHANSI,1980 (7th LOK SABHA),RAMESH SINHA,M,CPI,,,81918.0,21.29%,1,UTTAR PRADESH-JHANSI-1980 (7th LOK SABHA),2,1st runner up,1980,21.29,UTTAR PRADESH,Uttar Pradesh,11.7,9.59,39.78,0,0,0.2128999999999999,0.0453264099999999,3.0677094711020385,Unaffiliated,99.99,1320.0,34.45,0.9910352690960618,-1.2078779841260325
76567,3497.0,UTTAR PRADESH,JHANSI,1980 (7th LOK SABHA),GOPAL DAS,M,FBL,,,2239.0,0.58%,1,UTTAR PRADESH-JHANSI-1980 (7th LOK SABHA),10,loser,1980,0.58,UTTAR PRADESH,Uttar Pradesh,,,,0,0,0.0058,3.364e-05,3.0677094711020385,Unaffiliated,99.99,1320.0,34.45,0.9910352690960618,-1.2078779841260325
76567,3497.0,UTTAR PRADESH,JHANSI,1980 (7th LOK SABHA),GOPAL DAS,M,FBL,,,2239.0,0.58%,1,UTTAR PRADESH-JHANSI-1980 (7th LOK SABHA),10,loser,1980,0.58,UTTAR PRADESH,Uttar Pradesh,,,,0,0,0.0058,3.364e-05,3.0677094711020385,Unaffiliated,99.99,1320.0,34.45,0.9910352690960618,-1.2078779841260325
37762,1711.0,MADHYA PRADESH,KHARGONE,1980 (7th LOK SABHA),RAMESHWAR PATIDAR,M,JNP,,,133978.0,39.49%,1,MADHYA PRADESH-KHARGONE-1980 (7th LOK SABHA),2,1st runner up,1980,39.49,MADHYA PRADESH,Madhya Pradesh,,,,0,0,0.3949,0.15594601,2.257266281238449,Unaffiliated,99.99,660.0,34.45,-0.7304832941089539,-1.2078779841260325
37763,1712.0,MADHYA PRADESH,KHARGONE,1980 (7th LOK SABHA),RATANSING,M,JNP(S),,,20604.0,6.07%,1,MADHYA PRADESH-KHARGONE-1980 (7th LOK SABHA),3,2nd runner up,1980,6.07,MADHYA PRADESH,Madhya Pradesh,,,,0,0,0.0607,0.00368449,2.257266281238449,Unaffiliated,99.99,660.0,34.45,-0.7304832941089539,-1.2078779841260325
37689,1713.0,MADHYA PRADESH,KHARGONE,1980 (7th LOK SABHA),RAJNIKANT NARAYANDAS HARSOLA,M,IND,,,4119.0,1.21%,1,MADHYA PRADESH-KHARGONE-1980 (7th LOK SABHA),4,loser,1980,1.21,MADHYA PRADESH,Madhya Pradesh,0.38,0.83,0.59,0,0,0.0121,0.00014641,2.257266281238449,Unaffiliated,99.99,660.0,34.45,-0.7304832941089539,-1.2078779841260325
33015,1363.0,KERALA,OTTAPALAM,1980 (7th LOK SABHA),A.K. BALAN,M,CPM,,SC,203256.0,52.58%,1,KERALA-OTTAPALAM (SC)-1980 (7th LOK SABHA),1,winner,1980,52.58,KERALA,Kerala,45.84,6.739999999999995,,1,0,0.5257999999999999,0.2764656399999999,2.0285717021388123,Unaffiliated,100.0,360.0,34.45,-1.5129917319294155,-1.2078779841260325
47456,2125.0,MAHARASHTRA,SANGLI,1980 (7th LOK SABHA),PATIL VASANTRAO BANDUJI,M,INC(I),,,296189.0,69.74%,1,MAHARASHTRA-SANGLI-1980 (7th LOK SABHA),1,winner,1980,69.74,MAHARASHTRA,Maharashtra,,,,1,0,0.6973999999999999,0.4863667599999999,1.7303028209888225,Unaffiliated,100.0,1420.0,34.45,1.2518714150362158,-1.2078779841260325
32169,1398.0,KERALA,IDUKKI,1980 (7th LOK SABHA),K. KORASON EASO,M,IND,,,1333.0,0.36%,1,KERALA-IDUKKI-1980 (7th LOK SABHA),4,loser,1980,0.36,KERALA,Kerala,2.01,-1.65,47.56,0,0,0.0036,1.296e-05,2.1228556875485896,Unaffiliated,100.0,360.0,34.45,-1.5129917319294155,-1.2078779841260325
32170,1399.0,KERALA,IDUKKI,1980 (7th LOK SABHA),P. SREEDHARAN PILLAI,M,IND,,,1218.0,0.33%,1,KERALA-IDUKKI-1980 (7th LOK SABHA),5,loser,1980,0.33,KERALA,Kerala,0.36,-0.0299999999999999,2.01,0,0,0.0033,1.089e-05,2.1228556875485896,Unaffiliated,100.0,360.0,34.45,-1.5129917319294155,-1.2078779841260325
76579,3488.0,UTTAR PRADESH,JHANSI,1980 (7th LOK SABHA),VISHWA NATH SHARMA,M,INC(I),,,191672.0,49.81%,1,UTTAR PRADESH-JHANSI-1980 (7th LOK SABHA),1,winner,1980,49.81,UTTAR PRADESH,Uttar Pradesh,,,,1,0,0.4981,0.24810361,3.0677094711020385,Unaffiliated,99.99,1320.0,34.45,0.9910352690960618,-1.2078779841260325
76579,3488.0,UTTAR PRADESH,JHANSI,1980 (7th LOK SABHA),VISHWA NATH SHARMA,M,INC(I),,,191672.0,49.81%,1,UTTAR PRADESH-JHANSI-1980 (7th LOK SABHA),1,winner,1980,49.81,UTTAR PRADESH,Uttar Pradesh,,,,1,0,0.4981,0.24810361,3.0677094711020385,Unaffiliated,99.99,1320.0,34.45,0.9910352690960618,-1.2078779841260325
21824,847.0,GUJARAT,RAJKOT,1980 (7th LOK SABHA),THAKAR KANTILAL CHHAGANBHAI,M,IND,,,283.0,0.09%,1,GUJARAT-RAJKOT-1980 (7th LOK SABHA),8,loser,1980,0.09,GUJARAT,Gujarat,0.72,-0.63,0.77,0,0,0.0009,8.1e-07,2.563826328250479,Unaffiliated,98.42,630.0,34.45,-0.808734137891,-1.2078779841260325
47489,2126.0,MAHARASHTRA,SANGLI,1980 (7th LOK SABHA),PATIL VISHWASRAO RAMRAO,M,JNP,,,128544.0,30.26%,1,MAHARASHTRA-SANGLI-1980 (7th LOK SABHA),2,1st runner up,1980,30.26,MAHARASHTRA,Maharashtra,,,,0,0,0.3026,0.09156676,1.7303028209888225,Unaffiliated,100.0,1420.0,34.45,1.2518714150362158,-1.2078779841260325
37809,1580.0,MADHYA PRADESH,MAHASAMUND,1980 (7th LOK SABHA),RAMNATH KURE,M,IND,,,5093.0,1.48%,1,MADHYA PRADESH-MAHASAMUND-1980 (7th LOK SABHA),7,loser,1980,1.48,MADHYA PRADESH,Madhya Pradesh,1.53,-0.05,1.91,0,0,0.0148,0.00021904,3.207858586301853,Unaffiliated,99.98,660.0,34.45,-0.7304832941089539,-1.2078779841260325
37810,1581.0,MADHYA PRADESH,MAHASAMUND,1980 (7th LOK SABHA),BHISHAMADEO NAKUL DHIDHI,M,IND,,,4027.0,1.17%,1,MADHYA PRADESH-MAHASAMUND-1980 (7th LOK SABHA),8,loser,1980,1.17,MADHYA PRADESH,Madhya Pradesh,1.48,-0.31,1.53,0,0,0.0116999999999999,0.0001368899999999,3.207858586301853,Unaffiliated,99.98,660.0,34.45,-0.7304832941089539,-1.2078779841260325
37811,1582.0,MADHYA PRADESH,MAHASAMUND,1980 (7th LOK SABHA),PANDOORANG RAO,M,IND,,,3546.0,1.03%,1,MADHYA PRADESH-MAHASAMUND-1980 (7th LOK SABHA),9,loser,1980,1.03,MADHYA PRADESH,Madhya Pradesh,1.17,-0.1399999999999999,1.48,0,0,0.0103,0.00010609,3.207858586301853,Unaffiliated,99.98,660.0,34.45,-0.7304832941089539,-1.2078779841260325
37812,1583.0,MADHYA PRADESH,MAHASAMUND,1980 (7th LOK SABHA),GUNNIDHILAL AGRAWAL,M,IND,,,3375.0,0.98%,1,MADHYA PRADESH-MAHASAMUND-1980 (7th LOK SABHA),10,loser,1980,0.98,MADHYA PRADESH,Madhya Pradesh,1.03,-0.05,1.17,0,0,0.0098,9.604e-05,3.207858586301853,Unaffiliated,99.98,660.0,34.45,-0.7304832941089539,-1.2078779841260325
67968,3429.0,UTTAR PRADESH,ALLAHABAD,1980 (7th LOK SABHA),JAGDISH NARAYAN SHUKLA,M,IND,,,5642.0,1.69%,1,UTTAR PRADESH-ALLAHABAD-1980 (7th LOK SABHA),6,loser,1980,1.69,UTTAR PRADESH,Uttar Pradesh,1.84,-0.1500000000000001,1.94,0,0,0.0169,0.0002856099999999,3.3578187716709422,Unaffiliated,100.0,1320.0,34.45,0.9910352690960618,-1.2078779841260325
67969,3430.0,UTTAR PRADESH,ALLAHABAD,1980 (7th LOK SABHA),KRIPA SHANKER PANDEY,M,IND,,,4820.0,1.44%,1,UTTAR PRADESH-ALLAHABAD-1980 (7th LOK SABHA),7,loser,1980,1.44,UTTAR PRADESH,Uttar Pradesh,1.69,-0.25,1.84,0,0,0.0144,0.00020736,3.3578187716709422,Unaffiliated,100.0,1320.0,34.45,0.9910352690960618,-1.2078779841260325
67969,3430.0,UTTAR PRADESH,ALLAHABAD,1980 (7th LOK SABHA),KRIPA SHANKER PANDEY,M,IND,,,4820.0,1.44%,1,UTTAR PRADESH-ALLAHABAD-1980 (7th LOK SABHA),7,loser,1980,1.44,UTTAR PRADESH,Uttar Pradesh,1.69,-0.25,1.84,0,0,0.0144,0.00020736,3.3578187716709422,Unaffiliated,100.0,1320.0,34.45,0.9910352690960618,-1.2078779841260325
67970,3431.0,UTTAR PRADESH,ALLAHABAD,1980 (7th LOK SABHA),LALJI SHUKLA,M,IND,,,4138.0,1.24%,1,UTTAR PRADESH-ALLAHABAD-1980 (7th LOK SABHA),8,loser,1980,1.24,UTTAR PRADESH,Uttar Pradesh,1.44,-0.1999999999999999,1.69,0,0,0.0124,0.00015376,3.3578187716709422,Unaffiliated,100.0,1320.0,34.45,0.9910352690960618,-1.2078779841260325
67970,3431.0,UTTAR PRADESH,ALLAHABAD,1980 (7th LOK SABHA),LALJI SHUKLA,M,IND,,,4138.0,1.24%,1,UTTAR PRADESH-ALLAHABAD-1980 (7th LOK SABHA),8,loser,1980,1.24,UTTAR PRADESH,Uttar Pradesh,1.44,-0.1999999999999999,1.69,0,0,0.0124,0.00015376,3.3578187716709422,Unaffiliated,100.0,1320.0,34.45,0.9910352690960618,-1.2078779841260325
67971,3432.0,UTTAR PRADESH,ALLAHABAD,1980 (7th LOK SABHA),MAHENDRA KUMAR SHARMA ALIAS MANA GURU,M,IND,,,4063.0,1.21%,1,UTTAR PRADESH-ALLAHABAD-1980 (7th LOK SABHA),9,loser,1980,1.21,UTTAR PRADESH,Uttar Pradesh,1.24,-0.03,1.44,0,0,0.0121,0.00014641,3.3578187716709422,Unaffiliated,100.0,1320.0,34.45,0.9910352690960618,-1.2078779841260325
67971,3432.0,UTTAR PRADESH,ALLAHABAD,1980 (7th LOK SABHA),MAHENDRA KUMAR SHARMA ALIAS MANA GURU,M,IND,,,4063.0,1.21%,1,UTTAR PRADESH-ALLAHABAD-1980 (7th LOK SABHA),9,loser,1980,1.21,UTTAR PRADESH,Uttar Pradesh,1.24,-0.03,1.44,0,0,0.0121,0.00014641,3.3578187716709422,Unaffiliated,100.0,1320.0,34.45,0.9910352690960618,-1.2078779841260325
67972,3433.0,UTTAR PRADESH,ALLAHABAD,1980 (7th LOK SABHA),RAM JHAGAR,M,IND,,,3424.0,1.02%,1,UTTAR PRADESH-ALLAHABAD-1980 (7th LOK SABHA),10,loser,1980,1.02,UTTAR PRADESH,Uttar Pradesh,1.21,-0.1899999999999999,1.24,0,0,0.0102,0.00010404,3.3578187716709422,Unaffiliated,100.0,1320.0,34.45,0.9910352690960618,-1.2078779841260325
79291,3644.0,UTTAR PRADESH,MATHURA,1980 (7th LOK SABHA),ACHARAY LAXMI RAMAN,M,INC(I),,,84111.0,24.68%,1,UTTAR PRADESH-MATHURA-1980 (7th LOK SABHA),2,1st runner up,1980,24.68,UTTAR PRADESH,Uttar Pradesh,,,,0,0,0.2468,0.06091024,2.933781959447153,Unaffiliated,100.0,1320.0,34.45,0.9910352690960618,-1.2078779841260325
29944,1284.0,KARNATAKA,HASSAN,1980 (7th LOK SABHA),B.N. NINGAIAH,M,IND,,,2545.0,0.57%,1,KARNATAKA-HASSAN-1980 (7th LOK SABHA),1,winner,1980,0.57,KARNATAKA,Karnataka,0.85,-0.28,10.5,1,0,0.0056999999999999,3.249e-05,15455.950540958269,Unaffiliated,1.26,530.0,34.45,-1.0695702838311538,-1.2078779841260325
79310,3648.0,UTTAR PRADESH,MATHURA,1980 (7th LOK SABHA),HOTI,M,IND,,,2245.0,0.66%,1,UTTAR PRADESH-MATHURA-1980 (7th LOK SABHA),6,loser,1980,0.66,UTTAR PRADESH,Uttar Pradesh,1.23,-0.57,0.85,0,0,0.0066,4.356e-05,2.933781959447153,Unaffiliated,100.0,1320.0,34.45,0.9910352690960618,-1.2078779841260325
79310,3648.0,UTTAR PRADESH,MATHURA,1980 (7th LOK SABHA),HOTI,M,IND,,,2245.0,0.66%,1,UTTAR PRADESH-MATHURA-1980 (7th LOK SABHA),6,loser,1980,0.66,UTTAR PRADESH,Uttar Pradesh,1.23,-0.57,0.85,0,0,0.0066,4.356e-05,2.933781959447153,Unaffiliated,100.0,1320.0,34.45,0.9910352690960618,-1.2078779841260325
79311,3649.0,UTTAR PRADESH,MATHURA,1980 (7th LOK SABHA),GYANENDRA GOYAL,M,IND,,,2091.0,0.61%,1,UTTAR PRADESH-MATHURA-1980 (7th LOK SABHA),7,loser,1980,0.61,UTTAR PRADESH,Uttar Pradesh,0.66,-0.05,1.23,0,0,0.0060999999999999,3.720999999999999e-05,2.933781959447153,Unaffiliated,100.0,1320.0,34.45,0.9910352690960618,-1.2078779841260325
79311,3649.0,UTTAR PRADESH,MATHURA,1980 (7th LOK SABHA),GYANENDRA GOYAL,M,IND,,,2091.0,0.61%,1,UTTAR PRADESH-MATHURA-1980 (7th LOK SABHA),7,loser,1980,0.61,UTTAR PRADESH,Uttar Pradesh,0.66,-0.05,1.23,0,0,0.0060999999999999,3.720999999999999e-05,2.933781959447153,Unaffiliated,100.0,1320.0,34.45,0.9910352690960618,-1.2078779841260325
79312,3650.0,UTTAR PRADESH,MATHURA,1980 (7th LOK SABHA),KRISHNA GOPAL GOSWAMI,M,IND,,,1878.0,0.55%,1,UTTAR PRADESH-MATHURA-1980 (7th LOK SABHA),8,loser,1980,0.55,UTTAR PRADESH,Uttar Pradesh,0.61,-0.0599999999999999,0.66,0,0,0.0055,3.0250000000000007e-05,2.933781959447153,Unaffiliated,100.0,1320.0,34.45,0.9910352690960618,-1.2078779841260325
79312,3650.0,UTTAR PRADESH,MATHURA,1980 (7th LOK SABHA),KRISHNA GOPAL GOSWAMI,M,IND,,,1878.0,0.55%,1,UTTAR PRADESH-MATHURA-1980 (7th LOK SABHA),8,loser,1980,0.55,UTTAR PRADESH,Uttar Pradesh,0.61,-0.0599999999999999,0.66,0,0,0.0055,3.0250000000000007e-05,2.933781959447153,Unaffiliated,100.0,1320.0,34.45,0.9910352690960618,-1.2078779841260325
62191,2644.0,TAMIL NADU,MADRAS NORTH,1980 (7th LOK SABHA),MARRIAPPAN A.S.R.,M,JNP(S),,,722.0,0.14%,1,TAMIL NADU-MADRAS NORTH-1980 (7th LOK SABHA),7,loser,1980,0.14,TAMIL NADU,Tamil Nadu,,,,0,0,0.0014,1.9600000000000007e-06,2.103183883890789,Unaffiliated,42.69,690.0,34.45,-0.6522324503269077,-1.2078779841260325
37806,1577.0,MADHYA PRADESH,MAHASAMUND,1980 (7th LOK SABHA),NARAYANDAS KURRE,M,IND,,,8717.0,2.54%,1,MADHYA PRADESH-MAHASAMUND-1980 (7th LOK SABHA),4,loser,1980,2.54,MADHYA PRADESH,Madhya Pradesh,1.77,0.77,4.56,0,0,0.0254,0.00064516,3.207858586301853,Unaffiliated,99.98,660.0,34.45,-0.7304832941089539,-1.2078779841260325
37807,1578.0,MADHYA PRADESH,MAHASAMUND,1980 (7th LOK SABHA),DURGAPRASAD,M,IND,,,6581.0,1.91%,1,MADHYA PRADESH-MAHASAMUND-1980 (7th LOK SABHA),5,loser,1980,1.91,MADHYA PRADESH,Madhya Pradesh,2.54,-0.6300000000000001,1.77,0,0,0.0191,0.0003648099999999,3.207858586301853,Unaffiliated,99.98,660.0,34.45,-0.7304832941089539,-1.2078779841260325
37808,1579.0,MADHYA PRADESH,MAHASAMUND,1980 (7th LOK SABHA),RAGHUVANSHLAL,M,IND,,,5274.0,1.53%,1,MADHYA PRADESH-MAHASAMUND-1980 (7th LOK SABHA),6,loser,1980,1.53,MADHYA PRADESH,Madhya Pradesh,1.91,-0.3799999999999999,2.54,0,0,0.0153,0.00023409,3.207858586301853,Unaffiliated,99.98,660.0,34.45,-0.7304832941089539,-1.2078779841260325
79313,3651.0,UTTAR PRADESH,MATHURA,1980 (7th LOK SABHA),CHHITAR SINGH,M,IND,,,1875.0,0.55%,1,UTTAR PRADESH-MATHURA-1980 (7th LOK SABHA),9,loser,1980,0.55,UTTAR PRADESH,Uttar Pradesh,0.55,0.0,0.61,0,0,0.0055,3.0250000000000007e-05,2.933781959447153,Unaffiliated,100.0,1320.0,34.45,0.9910352690960618,-1.2078779841260325
21821,844.0,GUJARAT,RAJKOT,1980 (7th LOK SABHA),UNADKAT ODHAVJI POPAT,M,IND,,,2432.0,0.79%,1,GUJARAT-RAJKOT-1980 (7th LOK SABHA),5,loser,1980,0.79,GUJARAT,Gujarat,1.11,-0.32,0.42,0,0,0.0079,6.241000000000001e-05,2.563826328250479,Unaffiliated,98.42,630.0,34.45,-0.808734137891,-1.2078779841260325
21822,845.0,GUJARAT,RAJKOT,1980 (7th LOK SABHA),CHAUHAN SHASIKANT KARSAN,M,IND,,,2377.0,0.77%,1,GUJARAT-RAJKOT-1980 (7th LOK SABHA),6,loser,1980,0.77,GUJARAT,Gujarat,0.79,-0.02,1.11,0,0,0.0077,5.929e-05,2.563826328250479,Unaffiliated,98.42,630.0,34.45,-0.808734137891,-1.2078779841260325
21823,846.0,GUJARAT,RAJKOT,1980 (7th LOK SABHA),MOR ABDULSATAR IBRAHIM,M,IND,,,2219.0,0.72%,1,GUJARAT-RAJKOT-1980 (7th LOK SABHA),7,loser,1980,0.72,GUJARAT,Gujarat,0.77,-0.05,0.79,0,0,0.0072,5.184e-05,2.563826328250479,Unaffiliated,98.42,630.0,34.45,-0.808734137891,-1.2078779841260325
21804,840.0,GUJARAT,RAJKOT,1980 (7th LOK SABHA),MAVANI RAMJIBHAI BHURABHAI,M,INC(I),,,158220.0,51.46%,1,GUJARAT-RAJKOT-1980 (7th LOK SABHA),1,winner,1980,51.46,GUJARAT,Gujarat,,,,1,0,0.5146000000000001,0.26481316,2.563826328250479,Unaffiliated,98.42,630.0,34.45,-0.808734137891,-1.2078779841260325
21805,842.0,GUJARAT,RAJKOT,1980 (7th LOK SABHA),MANUBHAI MANSUKHLAL SHAH,M,INC(U),,,28923.0,9.41%,1,GUJARAT-RAJKOT-1980 (7th LOK SABHA),3,2nd runner up,1980,9.41,GUJARAT,Gujarat,,,,0,0,0.0941,0.00885481,2.563826328250479,Unaffiliated,98.42,630.0,34.45,-0.808734137891,-1.2078779841260325
47520,2114.0,MAHARASHTRA,SATARA,1980 (7th LOK SABHA),PATIL SHALINI VASANTRAO,F,INC(I),,,170180.0,41.13%,1,MAHARASHTRA-SATARA-1980 (7th LOK SABHA),2,1st runner up,1980,41.13,MAHARASHTRA,Maharashtra,,,,0,0,0.4113,0.16916769,2.1700293513830013,Unaffiliated,100.0,1420.0,34.45,1.2518714150362158,-1.2078779841260325
5201,12982.0,ANDHRA PRADESH,SRIKAKULAM,1980 (7th LOK SABHA),MAJJI NARAYANA RAO,M,JNP,,,43205.0,10.80%,1,ANDHRA PRADESH-SRIKAKULAM-1980 (7th LOK SABHA),3,2nd runner up,1980,10.8,ANDHRA PRADESH,Andhra Pradesh,,,,0,0,0.108,0.011664,2.887722685291015,Unaffiliated,100.0,700.0,34.45,-0.6261488357328923,-1.2078779841260325
5202,12981.0,ANDHRA PRADESH,SRIKAKULAM,1980 (7th LOK SABHA),GOUTHU LATCHANNA,M,JNP(S),,,118347.0,29.58%,1,ANDHRA PRADESH-SRIKAKULAM-1980 (7th LOK SABHA),2,1st runner up,1980,29.58,ANDHRA PRADESH,Andhra Pradesh,,,,0,0,0.2958,0.08749764,2.887722685291015,Unaffiliated,100.0,700.0,34.45,-0.6261488357328923,-1.2078779841260325
79309,3646.0,UTTAR PRADESH,MATHURA,1980 (7th LOK SABHA),YOGENDRA KUMAR,M,IND,,,4191.0,1.23%,1,UTTAR PRADESH-MATHURA-1980 (7th LOK SABHA),4,loser,1980,1.23,UTTAR PRADESH,Uttar Pradesh,0.85,0.38,1.31,0,0,0.0123,0.00015129,2.933781959447153,Unaffiliated,100.0,1320.0,34.45,0.9910352690960618,-1.2078779841260325
79309,3646.0,UTTAR PRADESH,MATHURA,1980 (7th LOK SABHA),YOGENDRA KUMAR,M,IND,,,4191.0,1.23%,1,UTTAR PRADESH-MATHURA-1980 (7th LOK SABHA),4,loser,1980,1.23,UTTAR PRADESH,Uttar Pradesh,0.85,0.38,1.31,0,0,0.0123,0.00015129,2.933781959447153,Unaffiliated,100.0,1320.0,34.45,0.9910352690960618,-1.2078779841260325
29945,1285.0,KARNATAKA,HASSAN,1980 (7th LOK SABHA),B.H. VIRUPAKSHAPPA,M,IND,,,2446.0,0.55%,1,KARNATAKA-HASSAN-1980 (7th LOK SABHA),2,1st runner up,1980,0.55,KARNATAKA,Karnataka,0.57,-0.0199999999999999,0.85,0,1,0.0055,3.0250000000000007e-05,15455.950540958269,Unaffiliated,1.26,530.0,34.45,-1.0695702838311538,-1.2078779841260325
29946,1286.0,KARNATAKA,HASSAN,1980 (7th LOK SABHA),ABDUL GANNI,M,IND,,,647.0,0.14%,1,KARNATAKA-HASSAN-1980 (7th LOK SABHA),3,2nd runner up,1980,0.14,KARNATAKA,Karnataka,0.55,-0.41,0.57,0,0,0.0014,1.9600000000000007e-06,15455.950540958269,Unaffiliated,1.26,530.0,34.45,-1.0695702838311538,-1.2078779841260325
426,148.0,ANDHRA PRADESH,ANANTAPUR,1980 (7th LOK SABHA),DARUR PULLAIAH,M,INC(I),,,171838.0,49.28%,1,ANDHRA PRADESH-ANANTAPUR-1980 (7th LOK SABHA),1,winner,1980,49.28,ANDHRA PRADESH,Andhra Pradesh,,,,1,0,0.4928,0.24285184,2.6950568991192765,Unaffiliated,100.0,700.0,34.45,-0.6261488357328923,-1.2078779841260325
37874,1576.0,MADHYA PRADESH,MAHASAMUND,1980 (7th LOK SABHA),PURUSHOTTAM KAUSHIK,M,JNP(S),,,58876.0,17.13%,1,MADHYA PRADESH-MAHASAMUND-1980 (7th LOK SABHA),3,2nd runner up,1980,17.13,MADHYA PRADESH,Madhya Pradesh,,,,0,0,0.1712999999999999,0.0293436899999999,3.207858586301853,Unaffiliated,99.98,660.0,34.45,-0.7304832941089539,-1.2078779841260325
37813,1584.0,MADHYA PRADESH,MAHASAMUND,1980 (7th LOK SABHA),MILAPCHAND,M,IND,,,3370.0,0.98%,1,MADHYA PRADESH-MAHASAMUND-1980 (7th LOK SABHA),11,loser,1980,0.98,MADHYA PRADESH,Madhya Pradesh,0.98,0.0,1.03,0,0,0.0098,9.604e-05,3.207858586301853,Unaffiliated,99.98,660.0,34.45,-0.7304832941089539,-1.2078779841260325
37814,1585.0,MADHYA PRADESH,MAHASAMUND,1980 (7th LOK SABHA),DULLURAM,M,IND,,,3322.0,0.97%,1,MADHYA PRADESH-MAHASAMUND-1980 (7th LOK SABHA),12,loser,1980,0.97,MADHYA PRADESH,Madhya Pradesh,0.98,-0.01,0.98,0,0,0.0097,9.409e-05,3.207858586301853,Unaffiliated,99.98,660.0,34.45,-0.7304832941089539,-1.2078779841260325
37815,1586.0,MADHYA PRADESH,MAHASAMUND,1980 (7th LOK SABHA),CHARANLAL SAHU JYOTISHI,M,IND,,,2728.0,0.79%,1,MADHYA PRADESH-MAHASAMUND-1980 (7th LOK SABHA),13,loser,1980,0.79,MADHYA PRADESH,Madhya Pradesh,0.97,-0.1799999999999999,0.98,0,0,0.0079,6.241000000000001e-05,3.207858586301853,Unaffiliated,99.98,660.0,34.45,-0.7304832941089539,-1.2078779841260325
37816,1587.0,MADHYA PRADESH,MAHASAMUND,1980 (7th LOK SABHA),RAJKUMAR NEMNATH,M,IND,,,2486.0,0.72%,1,MADHYA PRADESH-MAHASAMUND-1980 (7th LOK SABHA),14,loser,1980,0.72,MADHYA PRADESH,Madhya Pradesh,0.79,-0.07,0.97,0,0,0.0072,5.184e-05,3.207858586301853,Unaffiliated,99.98,660.0,34.45,-0.7304832941089539,-1.2078779841260325
21820,843.0,GUJARAT,RAJKOT,1980 (7th LOK SABHA),KANGAR KANABHAI LAXMAN,M,IND,,,3419.0,1.11%,1,GUJARAT-RAJKOT-1980 (7th LOK SABHA),4,loser,1980,1.11,GUJARAT,Gujarat,0.42,0.6900000000000002,0.67,0,0,0.0111,0.00012321,2.563826328250479,Unaffiliated,98.42,630.0,34.45,-0.808734137891,-1.2078779841260325
47521,2113.0,MAHARASHTRA,SATARA,1980 (7th LOK SABHA),CHAVAN YASHVANTRAO BALAWANTRAO,M,INC(U),,,223213.0,53.95%,1,MAHARASHTRA-SATARA-1980 (7th LOK SABHA),1,winner,1980,53.95,MAHARASHTRA,Maharashtra,,,,1,0,0.5395,0.2910602499999999,2.1700293513830013,Unaffiliated,100.0,1420.0,34.45,1.2518714150362158,-1.2078779841260325
41733,1797.0,MAHARASHTRA,BOMBAY NORTH CENTRAL,1980 (7th LOK SABHA),PRAMILA MADHU DANDVATE,F,JNP,,,186355.0,45.25%,1,MAHARASHTRA-BOMBAY NORTH CENTRAL-1980 (7th LOK SABHA),1,winner,1980,45.25,MAHARASHTRA,Maharashtra,,,,1,0,0.4525,0.20475625,2.5054974372018366,Unaffiliated,100.0,1420.0,34.45,1.2518714150362158,-1.2078779841260325
37801,1574.0,MADHYA PRADESH,MAHASAMUND,1980 (7th LOK SABHA),VIDYA CHARAN SHUKLA RAVISHANKAR SHUKLA,M,INC(I),,,169098.0,49.20%,1,MADHYA PRADESH-MAHASAMUND-1980 (7th LOK SABHA),1,winner,1980,49.2,MADHYA PRADESH,Madhya Pradesh,,,,1,0,0.492,0.242064,3.207858586301853,Unaffiliated,99.98,660.0,34.45,-0.7304832941089539,-1.2078779841260325
